deploy_id,time_id,repository_id,engineer_id,timestamp_deploy,lead_time_minutes,change_fail_rate,recovery_time_minutes,is_rollback,is_hotfix,lines_added,lines_removed,ai_generated_pct,pr_review_time_minutes,num_comments_review,num_approvals,num_revisions_requested,deploy_status,deploy_trigger,environment,pr_number,pr_title
735,20240315,1,16,2024-03-15 08:32:00,518,0.05,,False,False,75,420,0.0904,414,3,3,0,success,ci_cd,production,1734,docs: ai prompt library
736,20250901,1,11,2025-09-01 11:18:00,93,0.17,,False,False,125,6,0.5861,669,11,2,2,success,manual,canary,1735,test: user service refactor
737,20250528,8,13,2025-05-28 10:58:00,426,0.17,,False,True,55,141,0.8629,682,8,2,2,success,ci_cd,production,1736,docs: update logging
738,20240420,6,33,2024-04-20 16:18:00,298,0.05,,False,False,423,8,0.0281,138,2,1,0,success,ci_cd,staging,1737,fix: bug in checkout
739,20250424,1,30,2025-04-24 22:02:00,136,0.17,,False,False,49,276,0.5361,1736,7,2,2,success,ci_cd,canary,1738,perf: add new webhook
740,20240805,4,12,2024-08-05 03:50:00,2811,0.05,,False,False,36,234,0.0,209,1,2,0,success,ci_cd,production,1739,feat: new payment flow
741,20241229,1,30,2024-12-29 06:45:00,1355,0.05,,False,False,3704,311,0.1985,418,3,2,0,success,ci_cd,production,1740,fix: deps update
742,20240426,4,17,2024-04-26 14:01:00,1135,0.05,,False,True,890,36,0.0612,96,5,1,0,success,ci_cd,production,1741,feat: dashboard query optimization
743,20241212,6,32,2024-12-12 12:21:00,1205,0.05,,False,False,1066,228,0.0082,677,4,2,0,success,ci_cd,production,1742,docs: auth token refresh
744,20251231,2,18,2025-12-31 12:02:00,218,0.17,,False,False,490,301,0.7069,359,6,1,3,success,scheduled,production,1743,perf: add new webhook
745,20240323,5,19,2024-03-23 13:07:00,630,0.05,,False,False,115,8,0.1388,318,2,2,0,success,ci_cd,production,1744,fix: error handling
746,20240817,6,39,2024-08-17 16:42:00,167,0.05,,False,False,293,35,0.0,116,5,1,0,success,ci_cd,canary,1745,perf: new payment flow
747,20241119,10,39,2024-11-19 17:03:00,983,0.05,,False,False,191,236,0.0,304,3,1,0,success,ci_cd,canary,1746,fix: retry logic in payments
748,20240425,8,29,2024-04-25 09:32:00,1007,0.05,,False,True,403,8,0.0904,290,2,1,0,success,ci_cd,production,1747,test: error handling
749,20250617,4,11,2025-06-17 01:11:00,279,0.17,,False,False,291,22,0.4284,831,7,2,0,success,ci_cd,production,1748,feat: add new webhook
750,20250218,4,18,2025-02-18 16:29:00,1038,0.05,,False,False,157,119,0.1194,125,3,2,0,success,manual,production,1749,test: dashboard query optimization
751,20240207,9,6,2024-02-07 16:48:00,700,0.05,,False,False,91,104,0.1545,293,5,1,0,success,ci_cd,production,1750,chore: new payment flow
752,20240706,6,2,2024-07-06 17:24:00,1255,0.05,,False,False,45,53,0.1748,423,5,3,0,success,ci_cd,canary,1751,fix: retry logic in payments
753,20250921,3,4,2025-09-21 22:19:00,175,0.17,,False,False,118,140,0.6136,418,10,2,2,success,ci_cd,production,1752,perf: dashboard query optimization
754,20240808,8,40,2024-08-08 09:30:00,949,0.05,,False,False,96,89,0.1113,192,0,1,0,success,ci_cd,production,1753,test: user service refactor
755,20240415,3,23,2024-04-15 17:52:00,456,0.05,,False,False,106,22,0.078,84,2,1,0,success,ci_cd,production,1754,feat: new payment flow
756,20250620,4,15,2025-06-20 15:30:00,117,0.17,,False,False,243,55,0.7432,587,9,2,1,success,scheduled,production,1755,test: error handling
757,20250724,9,13,2025-07-24 16:11:00,353,0.05,,False,False,325,1426,0.0,153,4,1,0,success,ci_cd,production,1756,perf: bug in checkout
758,20240511,7,16,2024-05-11 13:06:00,1151,0.05,,False,False,52,38,0.0,794,3,1,0,success,ci_cd,production,1757,docs: user service refactor
759,20240221,1,10,2024-02-21 21:50:00,327,0.05,,False,False,744,6,0.0,1243,0,3,0,success,ci_cd,production,1758,test: latency fix in gateway
760,20240905,1,28,2024-09-05 07:05:00,1271,0.05,,False,True,22,67,0.1127,264,2,2,0,success,ci_cd,production,1759,fix: migration to new schema
761,20241010,1,10,2024-10-10 15:23:00,873,0.05,,False,False,188,13,0.0483,115,2,2,0,success,manual,production,1760,test: ai prompt library
762,20251231,7,16,2025-12-31 13:59:00,158,0.17,,False,False,401,251,0.6146,607,9,1,2,success,ci_cd,production,1761,chore: deps update
763,20250224,4,17,2025-02-24 00:44:00,1001,0.05,,False,False,33,95,0.0179,133,4,1,0,success,ci_cd,production,1762,docs: add new webhook
764,20250706,5,11,2025-07-06 11:14:00,386,0.17,,False,False,127,58,0.4843,635,12,1,1,success,ci_cd,production,1763,refactor: auth token refresh
765,20240213,10,27,2024-02-13 14:28:00,702,0.05,,False,False,185,81,0.0814,452,2,2,0,success,ci_cd,production,1764,docs: latency fix in gateway
766,20240910,4,7,2024-09-10 14:30:00,1237,0.05,,False,False,76,11,0.1272,242,1,3,0,success,ci_cd,production,1765,perf: dashboard query optimization
767,20240828,10,12,2024-08-28 20:41:00,543,0.05,,False,False,21,15,0.088,241,3,2,0,success,ci_cd,production,1766,refactor: retry logic in payments
768,20240529,5,34,2024-05-29 09:41:00,285,0.05,37,True,False,91,5,0.0989,167,3,1,0,rolled_back,manual,production,1767,chore: ai prompt library
769,20240409,10,23,2024-04-09 20:37:00,1057,0.05,,False,False,525,103,0.0373,673,3,1,0,success,manual,staging,1768,fix: error handling
770,20240309,8,1,2024-03-09 17:44:00,682,0.05,,False,False,45,91,0.0998,248,3,2,0,success,ci_cd,staging,1769,feat: latency fix in gateway
771,20251223,4,35,2025-12-23 15:19:00,100,0.17,252,True,False,236,19,0.6675,1769,7,1,3,rolled_back,ci_cd,production,1770,refactor: add new webhook
772,20240107,4,1,2024-01-07 16:51:00,390,0.05,,False,False,186,77,0.1901,133,4,2,0,success,ci_cd,production,1771,fix: error handling
773,20250528,1,11,2025-05-28 23:10:00,74,0.17,,False,False,414,104,0.7619,269,8,1,2,success,ci_cd,production,1772,fix: error handling
774,20251218,5,19,2025-12-18 21:01:00,296,0.17,,False,False,99,286,0.7438,299,10,1,2,success,ci_cd,production,1773,test: dashboard query optimization
775,20240215,5,28,2024-02-15 02:06:00,207,0.05,,False,False,230,43,0.2091,166,2,3,0,success,ci_cd,production,1774,refactor: new payment flow
776,20240128,1,23,2024-01-28 11:37:00,1317,0.05,,False,False,121,378,0.0,261,2,1,0,success,hotfix,production,1775,test: auth token refresh
777,20240401,7,11,2024-04-01 09:26:00,261,0.05,,False,False,589,554,0.14,234,4,1,0,success,manual,canary,1776,fix: update logging
778,20250401,10,20,2025-04-01 18:40:00,103,0.17,,False,False,657,62,0.9044,366,9,2,2,success,ci_cd,production,1777,chore: update logging
779,20250424,4,37,2025-04-24 15:27:00,123,0.17,,False,False,19,127,0.5743,1108,10,1,2,success,ci_cd,production,1778,refactor: user service refactor
780,20251123,9,16,2025-11-23 17:03:00,646,0.05,,False,True,97,25,0.0,461,3,1,0,success,ci_cd,canary,1779,docs: latency fix in gateway
781,20240504,2,31,2024-05-04 13:27:00,462,0.05,,False,False,598,52,0.056,493,3,2,0,success,hotfix,production,1780,fix: migration to new schema
782,20250411,7,23,2025-04-11 18:44:00,368,0.22,,False,False,200,40,0.9782,357,8,2,1,success,ci_cd,production,1781,fix: bug in checkout
783,20251116,10,22,2025-11-16 14:28:00,340,0.17,,False,False,162,16,1.0,1397,9,2,3,success,ci_cd,production,1782,fix: migration to new schema
784,20240727,3,25,2024-07-27 11:34:00,780,0.05,,False,False,136,207,0.0064,175,0,2,0,success,ci_cd,production,1783,docs: auth token refresh
785,20250115,9,30,2025-01-15 06:25:00,230,0.05,,False,False,10,35,0.1101,116,0,2,0,success,scheduled,production,1784,test: feature flag rollout
786,20250709,5,6,2025-07-09 20:46:00,185,0.17,360,True,False,169,50,0.4545,641,8,2,0,rolled_back,ci_cd,canary,1785,refactor: new payment flow
787,20250220,8,22,2025-02-20 13:17:00,479,0.05,,False,False,114,28,0.0297,423,2,1,0,success,hotfix,production,1786,perf: deps update
788,20240912,9,1,2024-09-12 11:11:00,232,0.05,,False,False,24,15,0.1952,160,3,1,0,success,manual,production,1787,perf: feature flag rollout
789,20240314,4,19,2024-03-14 13:07:00,572,0.05,,False,False,517,13,0.0031,50,0,1,0,success,ci_cd,production,1788,perf: retry logic in payments
790,20250301,5,3,2025-03-01 09:20:00,283,0.17,,False,False,89,195,0.8705,547,8,1,2,success,ci_cd,production,1789,test: migration to new schema
791,20240129,5,37,2024-01-29 16:57:00,216,0.05,,False,False,77,376,0.0,270,1,1,0,success,ci_cd,production,1790,feat: user service refactor
792,20240614,7,34,2024-06-14 11:13:00,490,0.05,,False,False,139,50,0.0,196,0,1,0,success,ci_cd,canary,1791,chore: ai prompt library
793,20240529,4,40,2024-05-29 17:06:00,350,0.05,,False,False,42,65,0.0992,167,5,1,0,success,ci_cd,canary,1792,chore: error handling
794,20240728,9,12,2024-07-28 13:14:00,907,0.05,,False,False,32,115,0.0,340,2,1,0,success,ci_cd,staging,1793,docs: deps update
795,20250906,3,27,2025-09-06 15:42:00,90,0.17,,False,False,86,176,0.6858,906,7,2,0,success,ci_cd,production,1794,feat: bug in checkout
796,20250903,6,14,2025-09-03 15:55:00,228,0.17,,False,False,767,2,0.7472,1349,8,2,2,success,ci_cd,production,1795,chore: dashboard query optimization
797,20250904,4,4,2025-09-04 10:46:00,54,0.17,202,True,False,324,427,0.8084,281,13,1,2,rolled_back,ci_cd,staging,1796,fix: ai prompt library
798,20250913,4,16,2025-09-13 17:59:00,151,0.17,,False,False,65,382,0.8066,511,9,2,2,success,ci_cd,canary,1797,feat: deps update
799,20241129,6,5,2024-11-29 11:48:00,563,0.05,,False,False,234,51,0.1981,64,3,1,0,success,ci_cd,production,1798,refactor: ai prompt library
800,20250208,8,33,2025-02-08 14:57:00,285,0.05,,False,False,44,189,0.0245,440,4,2,0,success,manual,production,1799,fix: performance improvements
801,20241105,6,22,2024-11-05 03:35:00,1253,0.05,,False,True,76,110,0.1431,237,1,1,0,success,ci_cd,production,1800,docs: update logging
802,20250127,5,27,2025-01-27 10:54:00,794,0.05,,False,False,526,461,0.0,389,0,2,0,success,ci_cd,canary,1801,perf: update logging
803,20250816,9,8,2025-08-16 09:31:00,666,0.05,98,True,False,22,620,0.0685,97,3,2,0,rolled_back,ci_cd,canary,1802,test: retry logic in payments
804,20240625,5,22,2024-06-25 19:34:00,753,0.05,,False,False,431,258,0.0287,151,4,1,0,success,ci_cd,production,1803,fix: auth token refresh
805,20241028,8,15,2024-10-28 10:51:00,254,0.05,,False,False,133,68,0.143,357,3,1,0,success,manual,production,1804,fix: migration to new schema
806,20240701,6,31,2024-07-01 01:18:00,1203,0.05,,False,False,298,64,0.0537,41,3,2,0,success,ci_cd,production,1805,chore: add new webhook
807,20250410,2,25,2025-04-10 10:33:00,116,0.17,,False,False,85,94,0.7396,283,4,2,3,success,ci_cd,production,1806,test: update logging
808,20251121,9,14,2025-11-21 11:16:00,1003,0.05,,False,False,48,473,0.0,298,0,2,0,success,ci_cd,production,1807,perf: auth token refresh
809,20241104,10,38,2024-11-04 14:04:00,677,0.05,,False,False,89,48,0.0296,256,2,1,0,success,ci_cd,production,1808,feat: update logging
810,20250517,9,9,2025-05-17 15:53:00,355,0.05,,False,False,34,64,0.0839,303,4,1,0,success,ci_cd,production,1809,chore: retry logic in payments
811,20240330,2,12,2024-03-30 18:59:00,957,0.05,,False,False,99,103,0.0,222,3,1,0,success,scheduled,production,1810,test: ai prompt library
812,20250823,5,19,2025-08-23 14:54:00,298,0.17,,False,False,63,66,0.4539,190,4,1,3,success,ci_cd,production,1811,fix: new payment flow
813,20250613,8,17,2025-06-13 15:57:00,182,0.17,,False,False,24,552,0.6027,932,5,1,1,success,ci_cd,staging,1812,refactor: migration to new schema
814,20240822,5,4,2024-08-22 08:54:00,179,0.05,78,False,False,263,114,0.019,69,4,1,0,failure,ci_cd,production,1813,test: user service refactor
815,20250901,9,29,2025-09-01 11:11:00,1521,0.05,,False,False,310,65,0.1141,260,1,1,0,success,manual,production,1814,docs: add new webhook
816,20240101,8,10,2024-01-01 10:47:00,609,0.05,,False,True,115,80,0.013,95,4,3,0,success,manual,staging,1815,test: ai prompt library
817,20241229,8,2,2024-12-29 15:54:00,442,0.05,,False,False,113,182,0.0,206,2,1,0,success,ci_cd,canary,1816,chore: performance improvements
818,20250419,4,29,2025-04-19 16:27:00,122,0.17,,False,False,37,1314,0.7658,483,8,2,3,success,hotfix,production,1817,test: deps update
819,20250508,4,13,2025-05-08 16:06:00,187,0.17,,False,False,45,88,0.7357,1681,10,1,3,success,ci_cd,production,1818,chore: latency fix in gateway
820,20241228,1,31,2024-12-28 11:08:00,1058,0.05,,False,False,643,82,0.0,92,2,2,0,success,ci_cd,production,1819,refactor: dashboard query optimization
821,20241208,4,29,2024-12-08 04:49:00,1253,0.05,,False,False,73,136,0.0,158,0,2,0,success,ci_cd,production,1820,docs: user service refactor
822,20240610,8,7,2024-06-10 16:25:00,458,0.05,,False,False,32,72,0.0704,251,1,1,0,success,ci_cd,production,1821,perf: feature flag rollout
823,20240410,7,20,2024-04-10 09:12:00,813,0.05,,False,False,254,148,0.0216,130,1,1,0,success,ci_cd,production,1822,chore: performance improvements
824,20240421,7,8,2024-04-21 23:15:00,509,0.05,,False,False,1743,137,0.0648,84,1,1,0,success,scheduled,canary,1823,test: deps update
825,20251216,9,40,2025-12-16 08:32:00,327,0.05,,False,False,1389,755,0.0315,98,1,1,0,success,ci_cd,staging,1824,docs: auth token refresh
826,20241024,10,23,2024-10-24 12:02:00,280,0.05,,False,False,120,182,0.1845,226,3,1,0,success,ci_cd,production,1825,perf: retry logic in payments
827,20250123,4,27,2025-01-23 18:24:00,673,0.05,,False,False,76,83,0.0251,74,4,1,0,success,ci_cd,production,1826,fix: new payment flow
828,20240702,4,34,2024-07-02 17:51:00,460,0.05,,False,False,151,64,0.1853,132,3,1,0,success,ci_cd,production,1827,refactor: latency fix in gateway
829,20241226,4,11,2024-12-26 08:10:00,787,0.05,,False,False,347,653,0.081,466,3,2,0,success,scheduled,staging,1828,chore: feature flag rollout
830,20250609,5,9,2025-06-09 09:01:00,180,0.17,332,True,False,135,6,0.9488,424,6,3,2,rolled_back,ci_cd,staging,1829,refactor: bug in checkout
831,20250722,10,10,2025-07-22 00:58:00,134,0.17,,False,False,218,50,1.0,496,8,3,0,success,ci_cd,production,1830,docs: latency fix in gateway
832,20240531,6,23,2024-05-31 17:48:00,2362,0.1,,False,False,129,164,0.008,164,2,1,0,success,ci_cd,production,1831,perf: new payment flow
833,20240901,4,7,2024-09-01 16:11:00,287,0.05,,False,False,85,23,0.1827,201,3,2,0,success,ci_cd,staging,1832,docs: update logging
834,20241115,4,40,2024-11-15 11:14:00,3032,0.05,,False,False,65,83,0.0817,247,3,1,0,success,scheduled,production,1833,chore: error handling
835,20251207,7,27,2025-12-07 17:29:00,71,0.17,,False,False,18,37,0.8068,300,9,3,2,success,ci_cd,production,1834,test: retry logic in payments
836,20250529,4,38,2025-05-29 09:13:00,96,0.17,,False,False,187,40,0.5174,274,7,1,0,success,manual,production,1835,docs: bug in checkout
837,20251116,6,6,2025-11-16 10:31:00,539,0.17,,False,True,593,48,0.8747,329,9,2,3,success,ci_cd,production,1836,chore: deps update
838,20250706,1,14,2025-07-06 10:02:00,124,0.17,,False,False,127,60,0.4269,325,10,1,3,success,ci_cd,production,1837,perf: feature flag rollout
839,20240724,8,19,2024-07-24 04:41:00,388,0.05,,False,False,163,178,0.0793,147,3,1,0,success,ci_cd,production,1838,chore: latency fix in gateway
840,20250904,1,1,2025-09-04 15:38:00,278,0.17,,False,False,28,29,0.6613,775,7,1,0,success,ci_cd,production,1839,feat: error handling
841,20250203,3,39,2025-02-03 02:56:00,755,0.05,,False,False,71,29,0.0226,229,4,1,0,success,ci_cd,production,1840,docs: user service refactor
842,20250311,4,30,2025-03-11 05:13:00,122,0.17,,False,True,181,81,0.3242,372,7,1,2,success,scheduled,production,1841,test: latency fix in gateway
843,20250120,5,6,2025-01-20 14:41:00,244,0.05,,False,False,282,64,0.0,171,3,1,0,success,ci_cd,canary,1842,feat: add new webhook
844,20240709,5,3,2024-07-09 06:45:00,409,0.05,,False,False,15,15,0.0373,196,3,3,0,success,ci_cd,production,1843,chore: feature flag rollout
845,20250207,9,31,2025-02-07 00:36:00,274,0.05,,False,False,197,423,0.0249,136,1,1,0,success,ci_cd,staging,1844,docs: update logging
846,20250414,7,37,2025-04-14 14:49:00,164,0.17,,False,False,88,47,0.2732,417,4,3,0,success,scheduled,production,1845,feat: new payment flow
847,20241212,2,37,2024-12-12 16:59:00,214,0.05,,False,False,227,42,0.1151,1069,4,1,0,success,ci_cd,production,1846,perf: add new webhook
848,20240814,5,24,2024-08-14 11:28:00,935,0.05,,False,False,20,226,0.0547,328,3,2,0,success,ci_cd,production,1847,fix: add new webhook
849,20240201,4,6,2024-02-01 08:59:00,703,0.05,,False,False,1199,56,0.1258,408,2,3,0,success,ci_cd,production,1848,refactor: update logging
850,20240403,2,26,2024-04-03 15:58:00,924,0.05,,False,False,385,171,0.1347,174,1,1,0,success,ci_cd,production,1849,refactor: add new webhook
851,20241019,10,18,2024-10-19 18:45:00,1455,0.05,,False,False,206,15,0.0529,70,1,2,0,success,manual,production,1850,perf: bug in checkout
852,20250722,1,6,2025-07-22 14:15:00,325,0.17,46,True,False,548,67,0.6403,826,12,1,3,rolled_back,manual,production,1851,refactor: performance improvements
853,20250924,3,37,2025-09-24 14:25:00,349,0.17,,False,False,643,262,0.8733,593,8,1,1,success,hotfix,production,1852,chore: retry logic in payments
854,20240512,7,29,2024-05-12 08:21:00,1085,0.05,,False,False,336,123,0.1034,113,4,1,0,success,ci_cd,production,1853,docs: deps update
855,20251129,10,6,2025-11-29 16:40:00,149,0.17,,False,False,390,9,0.7062,495,6,1,3,success,ci_cd,production,1854,feat: bug in checkout
856,20250822,10,28,2025-08-22 19:46:00,208,0.22,,False,False,872,29,0.6517,403,8,2,0,success,manual,production,1855,docs: new payment flow
857,20241010,3,31,2024-10-10 17:34:00,337,0.05,,False,False,170,297,0.0,414,6,1,0,success,ci_cd,production,1856,fix: user service refactor
858,20241023,9,22,2024-10-23 11:43:00,375,0.05,,False,False,401,36,0.1508,558,2,1,0,success,ci_cd,production,1857,refactor: performance improvements
859,20250114,7,32,2025-01-14 16:13:00,299,0.05,92,True,False,575,66,0.0726,159,3,2,0,rolled_back,ci_cd,production,1858,chore: update logging
860,20240619,5,40,2024-06-19 15:09:00,613,0.05,,False,False,340,62,0.1105,261,1,1,0,success,manual,canary,1859,perf: latency fix in gateway
861,20250818,7,27,2025-08-18 19:54:00,94,0.17,,False,False,116,34,0.405,938,7,1,2,success,ci_cd,production,1860,perf: deps update
862,20240102,9,4,2024-01-02 17:26:00,713,0.05,,False,False,623,302,0.0,142,0,2,0,success,ci_cd,production,1861,docs: feature flag rollout
863,20240604,1,34,2024-06-04 16:03:00,519,0.05,,False,False,268,31,0.0499,139,3,2,0,success,ci_cd,production,1862,chore: bug in checkout
864,20250130,5,18,2025-01-30 16:28:00,404,0.05,,False,False,213,348,0.0182,304,3,1,0,success,ci_cd,production,1863,refactor: retry logic in payments
865,20240924,5,29,2024-09-24 10:37:00,135,0.05,,False,False,111,7,0.007,206,1,2,0,success,ci_cd,production,1864,docs: new payment flow
866,20250829,7,29,2025-08-29 19:32:00,104,0.22,,False,False,135,42,0.6936,901,7,2,3,success,ci_cd,production,1865,docs: update logging
867,20241117,6,26,2024-11-17 08:34:00,176,0.05,,False,False,604,186,0.0093,177,4,2,0,success,ci_cd,production,1866,test: performance improvements
868,20250506,6,31,2025-05-06 06:44:00,276,0.17,,False,False,63,104,0.6859,644,12,2,4,success,scheduled,production,1867,feat: performance improvements
869,20240729,5,15,2024-07-29 10:36:00,879,0.05,,False,False,197,329,0.0177,487,3,1,0,success,ci_cd,staging,1868,perf: deps update
870,20240507,4,20,2024-05-07 09:37:00,2241,0.05,,False,False,1630,19,0.037,495,3,1,0,success,ci_cd,canary,1869,perf: update logging
871,20250612,5,28,2025-06-12 17:55:00,93,0.17,,False,False,156,170,0.9694,586,8,3,0,success,ci_cd,production,1870,docs: new payment flow
872,20250130,2,39,2025-01-30 13:57:00,579,0.05,,False,False,116,54,0.0,194,0,1,0,success,manual,production,1871,refactor: retry logic in payments
873,20250508,7,17,2025-05-08 17:48:00,405,0.17,,False,False,240,73,0.7183,656,7,1,3,success,ci_cd,production,1872,fix: user service refactor
874,20240716,5,16,2024-07-16 12:08:00,1669,0.05,,False,False,34,223,0.058,144,4,1,0,success,ci_cd,production,1873,fix: dashboard query optimization
875,20251204,7,29,2025-12-04 08:42:00,170,0.17,,False,False,62,22,0.83,462,7,1,0,success,ci_cd,production,1874,feat: retry logic in payments
876,20240711,4,33,2024-07-11 06:15:00,902,0.05,,False,True,81,66,0.1354,247,0,1,0,success,ci_cd,canary,1875,chore: performance improvements
877,20250614,1,23,2025-06-14 08:58:00,135,0.17,,False,False,41,123,0.3253,411,12,1,2,success,ci_cd,canary,1876,chore: retry logic in payments
878,20250903,3,27,2025-09-03 10:17:00,112,0.17,,False,False,553,76,0.9441,425,3,2,3,success,ci_cd,canary,1877,fix: bug in checkout
879,20240607,1,4,2024-06-07 11:09:00,815,0.05,,False,False,402,45,0.0,92,5,1,0,success,ci_cd,staging,1878,fix: dashboard query optimization
880,20240914,3,13,2024-09-14 15:40:00,1303,0.05,,False,False,48,34,0.1372,366,1,1,0,success,ci_cd,production,1879,docs: retry logic in payments
881,20250131,9,36,2025-01-31 13:57:00,1226,0.05,,False,False,459,43,0.3148,144,1,2,2,success,manual,production,1880,feat: migration to new schema
882,20250803,5,27,2025-08-03 15:53:00,161,0.17,,False,False,42,572,0.4684,209,8,1,1,success,scheduled,canary,1881,perf: error handling
883,20250708,2,6,2025-07-08 14:47:00,103,0.17,,False,False,99,156,0.9927,710,9,1,3,success,ci_cd,production,1882,test: ai prompt library
884,20250220,5,37,2025-02-20 09:15:00,658,0.05,,False,False,21,257,0.1654,179,5,1,0,success,ci_cd,staging,1883,test: dashboard query optimization
885,20251221,6,18,2025-12-21 19:19:00,228,0.17,,False,False,50,233,0.7954,688,7,2,3,success,scheduled,production,1884,docs: dashboard query optimization
886,20250425,2,32,2025-04-25 04:04:00,184,0.17,,False,False,403,25,0.867,785,7,1,0,success,scheduled,production,1885,fix: add new webhook
887,20240620,7,6,2024-06-20 21:15:00,677,0.05,,False,False,123,29,0.0165,475,4,1,0,success,ci_cd,production,1886,test: update logging
888,20250917,2,25,2025-09-17 09:57:00,295,0.17,,False,False,77,82,0.8971,619,6,1,1,success,ci_cd,production,1887,perf: migration to new schema
889,20240704,1,7,2024-07-04 14:58:00,1708,0.05,,False,False,101,47,0.2079,90,4,1,0,success,manual,canary,1888,fix: error handling
890,20240205,8,24,2024-02-05 19:04:00,385,0.05,,False,False,112,44,0.1543,237,3,3,0,success,scheduled,production,1889,test: update logging
891,20250619,1,20,2025-06-19 14:48:00,288,0.17,,False,False,150,584,0.7153,466,6,1,4,success,ci_cd,production,1890,perf: auth token refresh
892,20241027,3,37,2024-10-27 16:00:00,773,0.05,,False,False,139,90,0.0723,279,3,2,0,success,scheduled,canary,1891,feat: latency fix in gateway
893,20251201,3,28,2025-12-01 08:56:00,196,0.17,,False,False,421,63,0.717,627,7,2,1,success,ci_cd,production,1892,refactor: auth token refresh
894,20251020,7,25,2025-10-20 02:57:00,193,0.17,,False,False,320,123,0.7737,311,12,1,3,success,ci_cd,canary,1893,perf: user service refactor
895,20240325,7,25,2024-03-25 21:27:00,535,0.05,,False,False,368,24,0.1262,1078,3,1,0,success,ci_cd,production,1894,refactor: bug in checkout
896,20240115,7,21,2024-01-15 09:45:00,1132,0.05,,False,False,132,419,0.0,476,1,1,0,success,scheduled,production,1895,feat: latency fix in gateway
897,20240803,3,8,2024-08-03 07:21:00,1685,0.05,,False,False,345,121,0.0,250,6,1,0,success,ci_cd,production,1896,refactor: bug in checkout
898,20241127,4,11,2024-11-27 09:35:00,600,0.05,,False,False,175,34,0.2633,111,2,2,0,success,ci_cd,canary,1897,docs: update logging
899,20241005,3,7,2024-10-05 07:38:00,1323,0.05,,False,False,538,23,0.0907,195,1,2,0,success,manual,production,1898,feat: add new webhook
900,20240225,10,4,2024-02-25 15:55:00,649,0.05,,False,False,770,91,0.0587,250,4,2,0,success,manual,production,1899,chore: auth token refresh
901,20240917,7,31,2024-09-17 14:23:00,1447,0.05,,False,False,22,71,0.063,460,4,1,0,success,ci_cd,production,1900,chore: auth token refresh
902,20250201,9,24,2025-02-01 10:21:00,2097,0.05,,False,False,131,106,0.0,502,3,1,0,success,manual,staging,1901,fix: migration to new schema
903,20240520,1,33,2024-05-20 13:23:00,1570,0.05,,False,False,471,172,0.0797,402,2,2,0,success,ci_cd,production,1902,chore: migration to new schema
904,20250724,4,32,2025-07-24 15:30:00,99,0.17,,False,False,88,55,0.6942,268,10,1,1,success,manual,production,1903,test: bug in checkout
905,20250326,9,11,2025-03-26 18:09:00,1387,0.05,,False,False,503,26,0.1876,188,2,1,0,success,manual,production,1904,fix: feature flag rollout
906,20240813,7,15,2024-08-13 08:24:00,1665,0.05,,False,False,87,549,0.0,200,6,2,0,success,ci_cd,canary,1905,fix: deps update
907,20250517,2,34,2025-05-17 19:37:00,142,0.17,104,True,False,69,62,0.7444,742,6,1,2,rolled_back,ci_cd,production,1906,refactor: update logging
908,20241009,2,26,2024-10-09 10:18:00,2011,0.05,,False,False,242,68,0.1171,181,5,1,0,success,manual,canary,1907,test: error handling
909,20241227,9,17,2024-12-27 16:25:00,793,0.05,,False,False,150,117,0.0208,174,3,1,0,success,ci_cd,production,1908,test: error handling
910,20250720,10,9,2025-07-20 18:11:00,183,0.17,,False,False,54,21,0.7357,434,6,1,0,success,ci_cd,production,1909,test: ai prompt library
911,20250220,5,2,2025-02-20 18:16:00,346,0.05,,False,False,68,107,0.0693,404,5,2,0,success,ci_cd,staging,1910,fix: user service refactor
912,20250219,1,23,2025-02-19 09:30:00,462,0.05,,False,False,823,56,0.0,126,3,3,0,success,scheduled,production,1911,docs: deps update
913,20250611,2,34,2025-06-11 20:47:00,167,0.17,,False,False,155,84,1.0,317,11,1,3,success,ci_cd,production,1912,fix: migration to new schema
914,20250524,3,25,2025-05-24 16:51:00,291,0.17,,False,False,279,9,0.5911,518,12,1,3,success,ci_cd,production,1913,refactor: new payment flow
915,20241126,7,33,2024-11-26 14:40:00,1252,0.05,,False,False,588,27,0.0064,584,0,1,0,success,ci_cd,production,1914,refactor: dashboard query optimization
916,20240604,4,36,2024-06-04 17:20:00,1338,0.05,69,True,False,214,39,0.048,187,3,2,0,rolled_back,manual,production,1915,refactor: retry logic in payments
917,20240223,1,17,2024-02-23 18:47:00,742,0.1,59,True,False,318,31,0.0579,147,0,1,0,rolled_back,ci_cd,production,1916,fix: auth token refresh
918,20251020,7,7,2025-10-20 19:50:00,180,0.17,,False,False,78,44,0.5274,549,8,2,2,success,manual,production,1917,perf: add new webhook
919,20240311,5,9,2024-03-11 15:20:00,316,0.05,,False,False,68,95,0.0557,153,1,1,0,success,scheduled,canary,1918,feat: retry logic in payments
920,20250509,3,12,2025-05-09 14:23:00,342,0.17,,False,False,207,26,0.634,759,10,2,4,success,ci_cd,production,1919,feat: ai prompt library
921,20241120,3,38,2024-11-20 15:06:00,1125,0.05,,False,False,671,135,0.0371,437,3,2,0,success,ci_cd,production,1920,perf: performance improvements
922,20240620,3,26,2024-06-20 17:01:00,234,0.05,,False,False,553,72,0.2362,206,4,1,0,success,hotfix,production,1921,docs: user service refactor
