deploy_id,time_id,repository_id,engineer_id,timestamp_deploy,lead_time_minutes,change_fail_rate,recovery_time_minutes,is_rollback,is_hotfix,lines_added,lines_removed,ai_generated_pct,pr_review_time_minutes,num_comments_review,num_approvals,num_revisions_requested,deploy_status,deploy_trigger,environment,pr_number,pr_title
760,20251015,5,23,2025-10-15 10:41:00,593,0.065,,False,False,108,6,0.2556,1232,3,2,0,success,ci_cd,production,1759,test: feature flag rollout
761,20250501,1,18,2025-05-01 23:10:00,516,0.065,,False,False,117,26,0.6352,353,6,1,3,success,ci_cd,production,1760,refactor: error handling
762,20251020,10,34,2025-10-20 20:20:00,401,0.065,,False,False,525,173,0.5814,119,6,1,1,success,ci_cd,canary,1761,chore: auth token refresh
763,20240203,10,5,2024-02-03 07:11:00,335,0.055,,False,True,145,25,0.1009,216,2,3,0,success,ci_cd,production,1762,docs: bug in checkout
764,20250830,8,19,2025-08-30 07:50:00,463,0.065,,False,False,277,24,0.7635,289,3,1,1,success,ci_cd,production,1763,feat: add new webhook
765,20250209,8,7,2025-02-09 14:09:00,409,0.055,,False,False,88,70,0.0682,170,2,3,0,success,ci_cd,staging,1764,docs: retry logic in payments
766,20250309,6,1,2025-03-09 14:05:00,720,0.065,,False,False,479,49,0.6836,267,6,2,2,success,ci_cd,production,1765,fix: performance improvements
767,20240120,9,13,2024-01-20 17:21:00,1130,0.055,,False,False,391,67,0.0078,216,6,1,0,success,ci_cd,production,1766,refactor: migration to new schema
768,20240805,7,19,2024-08-05 10:39:00,872,0.055,,False,False,60,63,0.0655,151,4,3,0,success,scheduled,production,1767,perf: error handling
769,20251026,2,39,2025-10-26 08:39:00,476,0.065,,False,False,1336,11,0.5969,665,10,1,0,success,ci_cd,production,1768,feat: error handling
770,20251217,8,3,2025-12-17 13:59:00,1834,0.065,,False,False,337,22,0.3457,295,6,3,0,success,ci_cd,production,1769,chore: user service refactor
771,20240210,5,26,2024-02-10 15:14:00,911,0.055,,False,False,109,82,0.0442,479,0,1,0,success,ci_cd,production,1770,test: migration to new schema
772,20250412,5,38,2025-04-12 05:07:00,1073,0.065,,False,True,140,19,0.6857,879,3,3,1,success,scheduled,staging,1771,perf: feature flag rollout
773,20250901,7,20,2025-09-01 10:06:00,608,0.065,,False,False,95,48,0.7896,865,5,1,3,success,ci_cd,production,1772,perf: auth token refresh
774,20240219,10,40,2024-02-19 18:52:00,707,0.055,,False,False,205,11,0.1655,216,1,1,0,success,hotfix,production,1773,chore: migration to new schema
775,20251228,4,17,2025-12-28 09:39:00,945,0.065,,False,False,427,44,0.6539,437,6,2,1,success,hotfix,production,1774,fix: error handling
776,20241016,3,38,2024-10-16 16:29:00,355,0.055,,False,False,62,18,0.0384,254,1,1,0,success,ci_cd,staging,1775,feat: latency fix in gateway
777,20250623,4,5,2025-06-23 20:52:00,285,0.065,,False,False,153,274,0.4643,429,5,1,3,success,hotfix,production,1776,test: update logging
778,20251015,9,29,2025-10-15 10:10:00,791,0.055,,False,True,209,65,0.0248,214,2,2,0,success,hotfix,staging,1777,refactor: auth token refresh
779,20240526,6,38,2024-05-26 16:24:00,679,0.055,,False,False,218,81,0.0168,39,1,1,0,success,ci_cd,production,1778,docs: latency fix in gateway
780,20240727,2,37,2024-07-27 14:41:00,369,0.055,,False,False,10,62,0.0915,197,5,1,0,success,ci_cd,production,1779,feat: latency fix in gateway
781,20240125,7,10,2024-01-25 11:11:00,505,0.055,,False,False,527,331,0.0,278,2,2,0,success,manual,production,1780,test: add new webhook
782,20250611,9,12,2025-06-11 14:57:00,256,0.055,,False,False,144,37,0.1048,231,2,1,0,success,ci_cd,production,1781,chore: user service refactor
783,20240125,10,11,2024-01-25 11:22:00,517,0.055,,False,False,36,151,0.078,134,1,1,0,success,ci_cd,production,1782,refactor: add new webhook
784,20250220,1,14,2025-02-20 15:07:00,228,0.055,,False,True,196,45,0.0282,188,1,2,0,success,scheduled,canary,1783,test: dashboard query optimization
785,20250519,2,24,2025-05-19 01:46:00,705,0.065,,False,False,60,33,0.3964,116,3,1,2,success,ci_cd,production,1784,feat: update logging
786,20241130,3,26,2024-11-30 13:30:00,648,0.055,,False,False,43,13,0.0,221,1,1,0,success,ci_cd,production,1785,chore: new payment flow
787,20240625,5,14,2024-06-25 07:53:00,2156,0.055,,False,False,203,20,0.0446,730,2,2,0,success,ci_cd,production,1786,test: bug in checkout
788,20251219,5,15,2025-12-19 10:52:00,689,0.065,,False,False,403,42,0.3667,432,6,1,2,success,scheduled,staging,1787,fix: latency fix in gateway
789,20241018,8,25,2024-10-18 14:17:00,888,0.055,,False,False,118,22,0.0934,264,4,3,0,success,ci_cd,production,1788,fix: new payment flow
790,20250805,2,28,2025-08-05 17:59:00,522,0.065,,False,False,344,413,0.6852,430,1,1,2,success,ci_cd,production,1789,chore: bug in checkout
791,20240409,2,34,2024-04-09 12:26:00,398,0.055,,False,False,691,74,0.1742,101,1,1,0,success,hotfix,production,1790,perf: add new webhook
792,20240526,4,29,2024-05-26 18:30:00,1343,0.055,,False,False,39,101,0.0831,443,2,1,0,success,ci_cd,production,1791,perf: auth token refresh
793,20240127,8,22,2024-01-27 09:46:00,934,0.055,,False,False,318,92,0.1336,357,4,2,0,success,ci_cd,production,1792,feat: user service refactor
794,20250303,8,19,2025-03-03 14:19:00,302,0.065,,False,False,133,32,0.509,639,3,2,1,success,manual,staging,1793,chore: auth token refresh
795,20240820,10,26,2024-08-20 11:30:00,1141,0.055,,False,False,76,8,0.1314,346,4,2,0,success,ci_cd,production,1794,feat: auth token refresh
796,20250121,6,10,2025-01-21 14:31:00,460,0.055,,False,False,68,235,0.0328,89,1,1,0,success,ci_cd,canary,1795,refactor: error handling
797,20241109,1,40,2024-11-09 07:57:00,362,0.055,,False,True,46,60,0.1277,174,2,1,0,success,ci_cd,staging,1796,docs: retry logic in payments
798,20240529,7,32,2024-05-29 15:22:00,1082,0.055,,False,False,25,27,0.0,500,1,1,0,success,manual,production,1797,refactor: deps update
799,20240617,4,16,2024-06-17 07:11:00,681,0.055,,False,False,260,188,0.1707,303,0,1,0,success,ci_cd,production,1798,chore: retry logic in payments
800,20240417,4,17,2024-04-17 07:43:00,413,0.055,,False,False,128,117,0.0,194,1,1,0,success,ci_cd,production,1799,feat: bug in checkout
801,20250409,9,15,2025-04-09 08:38:00,279,0.055,,False,False,28,39,0.0349,523,4,1,0,success,manual,canary,1800,feat: error handling
802,20240507,3,30,2024-05-07 09:24:00,609,0.055,,False,False,231,14,0.0041,156,1,1,0,success,manual,production,1801,fix: latency fix in gateway
803,20240608,5,36,2024-06-08 13:24:00,282,0.055,,False,False,381,119,0.0,184,4,1,0,success,ci_cd,production,1802,refactor: performance improvements
804,20240322,7,18,2024-03-22 16:45:00,739,0.055,,False,False,43,209,0.0291,103,3,2,0,success,ci_cd,staging,1803,perf: add new webhook
805,20250902,1,5,2025-09-02 17:27:00,1466,0.065,,False,False,39,52,0.5121,241,4,1,3,success,ci_cd,production,1804,fix: feature flag rollout
806,20250321,2,34,2025-03-21 10:57:00,828,0.065,33,True,False,72,24,0.5949,788,2,1,2,rolled_back,manual,canary,1805,refactor: feature flag rollout
807,20240721,9,38,2024-07-21 17:37:00,473,0.055,,False,False,8,26,0.0159,231,3,1,0,success,manual,production,1806,feat: migration to new schema
808,20251104,7,39,2025-11-04 16:43:00,1007,0.065,,False,False,823,71,0.9178,244,6,1,1,success,scheduled,production,1807,refactor: new payment flow
809,20250306,6,39,2025-03-06 10:40:00,241,0.065,,False,False,38,104,0.7346,347,6,1,2,success,ci_cd,production,1808,fix: update logging
810,20241214,9,26,2024-12-14 10:42:00,1259,0.055,,False,True,209,1610,0.0312,131,5,2,0,success,ci_cd,staging,1809,fix: dashboard query optimization
811,20240921,4,6,2024-09-21 11:11:00,537,0.055,,False,False,281,97,0.1337,177,2,1,0,success,scheduled,production,1810,refactor: ai prompt library
812,20240802,4,29,2024-08-02 17:40:00,843,0.105,,False,False,496,513,0.0,109,3,2,0,success,ci_cd,production,1811,test: error handling
813,20240102,8,16,2024-01-02 10:59:00,892,0.055,,False,False,191,103,0.1814,254,4,3,0,success,manual,production,1812,perf: add new webhook
814,20240510,2,14,2024-05-10 17:28:00,905,0.105,,False,False,42,47,0.0,216,1,2,0,success,scheduled,staging,1813,refactor: latency fix in gateway
815,20240908,4,26,2024-09-08 18:10:00,740,0.055,,False,False,17,296,0.084,331,4,1,0,success,scheduled,production,1814,fix: add new webhook
816,20250702,7,21,2025-07-02 15:19:00,1110,0.065,,False,True,357,698,0.7825,410,7,1,2,success,ci_cd,production,1815,docs: user service refactor
817,20241129,9,10,2024-11-29 15:21:00,1253,0.055,,False,False,201,33,0.0,121,2,1,0,success,manual,production,1816,refactor: add new webhook
818,20240604,2,33,2024-06-04 17:05:00,411,0.055,,False,False,95,209,0.0544,90,5,1,0,success,ci_cd,production,1817,test: dashboard query optimization
819,20241001,2,35,2024-10-01 13:05:00,337,0.055,,False,False,76,56,0.0389,758,5,1,0,success,scheduled,production,1818,test: performance improvements
820,20241031,7,15,2024-10-31 03:37:00,478,0.055,,False,False,195,7,0.0,100,1,2,0,success,ci_cd,production,1819,perf: auth token refresh
821,20251103,10,8,2025-11-03 15:34:00,310,0.065,,False,False,171,81,0.6083,147,6,1,3,success,ci_cd,production,1820,test: auth token refresh
822,20241222,2,20,2024-12-22 14:29:00,253,0.055,,False,False,155,89,0.1109,239,3,1,0,success,manual,production,1821,feat: migration to new schema
823,20240404,10,6,2024-04-04 10:51:00,369,0.055,,False,False,65,179,0.1309,161,3,1,0,success,ci_cd,canary,1822,perf: bug in checkout
824,20240111,4,18,2024-01-11 14:22:00,480,0.055,,False,False,90,104,0.0047,196,2,3,0,success,ci_cd,staging,1823,test: dashboard query optimization
825,20240101,9,23,2024-01-01 18:39:00,985,0.055,,False,True,904,201,0.0,429,1,2,0,success,ci_cd,production,1824,docs: ai prompt library
826,20250914,4,38,2025-09-14 10:48:00,1304,0.065,,False,False,308,26,0.4244,495,5,1,1,success,hotfix,staging,1825,refactor: migration to new schema
827,20240331,8,19,2024-03-31 18:53:00,896,0.055,,False,False,69,28,0.0643,135,4,1,0,success,ci_cd,canary,1826,refactor: bug in checkout
828,20250107,6,36,2025-01-07 16:20:00,333,0.055,,False,False,221,66,0.1161,111,4,1,0,success,manual,production,1827,docs: bug in checkout
829,20250804,5,9,2025-08-04 16:22:00,503,0.065,,False,False,438,209,0.3426,487,1,1,1,success,ci_cd,production,1828,feat: dashboard query optimization
830,20241226,8,18,2024-12-26 11:38:00,980,0.055,,False,False,296,379,0.0534,85,3,1,0,success,ci_cd,staging,1829,test: user service refactor
831,20250304,3,36,2025-03-04 17:02:00,489,0.065,,False,False,107,29,0.7412,837,4,1,2,success,manual,staging,1830,test: new payment flow
832,20250511,1,2,2025-05-11 12:40:00,1201,0.065,,False,False,36,34,0.3807,333,7,1,2,success,ci_cd,production,1831,fix: migration to new schema
833,20250201,5,26,2025-02-01 16:28:00,285,0.055,,False,False,36,175,0.0394,541,3,1,0,success,manual,staging,1832,test: bug in checkout
834,20240707,6,24,2024-07-07 11:01:00,826,0.055,,False,False,927,105,0.0,259,4,1,0,success,ci_cd,production,1833,test: add new webhook
835,20250615,1,35,2025-06-15 02:52:00,333,0.065,,False,False,62,76,0.277,484,3,1,0,success,manual,production,1834,docs: dashboard query optimization
836,20250917,1,3,2025-09-17 11:57:00,389,0.065,,False,True,556,43,0.6977,389,5,2,2,success,ci_cd,production,1835,docs: error handling
837,20241111,9,18,2024-11-11 14:03:00,496,0.055,,False,False,104,55,0.0,138,1,1,0,success,ci_cd,production,1836,perf: latency fix in gateway
838,20240423,4,30,2024-04-23 11:08:00,1077,0.055,,False,False,37,46,0.0,289,0,1,0,success,ci_cd,production,1837,feat: latency fix in gateway
839,20250516,6,37,2025-05-16 11:00:00,1096,0.065,,False,False,26,36,0.8494,304,4,1,2,success,manual,production,1838,docs: new payment flow
840,20251104,4,18,2025-11-04 03:27:00,519,0.065,,False,False,18,21,0.8339,652,3,2,2,success,manual,production,1839,test: auth token refresh
841,20240320,6,24,2024-03-20 07:14:00,426,0.055,,False,False,411,95,0.0774,113,4,2,0,success,hotfix,production,1840,perf: latency fix in gateway
842,20251219,10,23,2025-12-19 13:02:00,678,0.065,,False,False,306,154,0.0299,529,3,2,0,success,manual,production,1841,test: latency fix in gateway
843,20251222,4,20,2025-12-22 16:00:00,352,0.065,,False,False,104,24,0.7254,852,2,2,1,success,scheduled,production,1842,refactor: error handling
844,20240819,8,8,2024-08-19 05:36:00,1614,0.055,,False,False,84,165,0.0842,181,2,2,0,success,scheduled,staging,1843,perf: bug in checkout
845,20240722,6,17,2024-07-22 18:34:00,477,0.055,,False,False,16,56,0.0138,389,2,1,0,success,ci_cd,production,1844,test: dashboard query optimization
846,20251031,6,20,2025-10-31 14:29:00,478,0.065,,False,False,71,333,0.5553,1528,6,2,3,success,ci_cd,staging,1845,fix: dashboard query optimization
847,20240303,5,9,2024-03-03 15:00:00,406,0.055,,False,False,393,687,0.0,207,2,1,0,success,hotfix,canary,1846,feat: retry logic in payments
848,20250430,4,2,2025-04-30 09:44:00,762,0.065,,False,False,33,51,0.9301,293,6,1,2,success,ci_cd,production,1847,refactor: update logging
849,20250915,9,13,2025-09-15 16:05:00,1014,0.055,,False,False,248,97,0.1268,237,3,1,0,success,ci_cd,canary,1848,feat: new payment flow
850,20250901,4,13,2025-09-01 17:10:00,574,0.065,,False,False,751,98,0.8642,226,3,1,3,success,ci_cd,staging,1849,refactor: user service refactor
851,20251124,8,26,2025-11-24 15:33:00,978,0.065,,False,False,211,71,0.474,516,9,1,3,success,manual,production,1850,fix: deps update
852,20240307,1,8,2024-03-07 05:36:00,1449,0.055,,False,False,47,123,0.0631,186,2,2,0,success,manual,staging,1851,refactor: feature flag rollout
853,20240321,7,13,2024-03-21 13:27:00,434,0.055,,False,False,111,196,0.0642,214,4,1,0,success,ci_cd,staging,1852,perf: migration to new schema
854,20240815,2,40,2024-08-15 17:08:00,383,0.055,,False,False,213,33,0.0764,91,2,2,0,success,scheduled,production,1853,fix: auth token refresh
855,20240902,9,25,2024-09-02 13:45:00,1161,0.055,,False,False,278,89,0.016,256,4,1,0,success,ci_cd,production,1854,chore: user service refactor
856,20240103,3,33,2024-01-03 20:59:00,387,0.055,100,True,False,80,280,0.0487,106,0,3,0,rolled_back,hotfix,production,1855,fix: bug in checkout
857,20240616,3,7,2024-06-16 10:01:00,1469,0.055,,False,False,119,31,0.2022,429,3,1,0,success,ci_cd,staging,1856,refactor: migration to new schema
858,20250118,9,18,2025-01-18 10:02:00,692,0.055,,False,True,331,26,0.1238,203,0,1,0,success,ci_cd,staging,1857,refactor: auth token refresh
859,20240719,9,22,2024-07-19 08:18:00,1080,0.055,,False,False,49,24,0.0816,127,4,1,0,success,manual,production,1858,chore: latency fix in gateway
860,20250717,4,10,2025-07-17 12:24:00,326,0.065,,False,False,21,151,0.6708,177,2,2,2,success,hotfix,production,1859,refactor: retry logic in payments
861,20250819,6,8,2025-08-19 13:47:00,1265,0.065,,False,False,33,17,0.597,348,2,1,2,success,scheduled,staging,1860,perf: bug in checkout
862,20240904,2,29,2024-09-04 04:55:00,572,0.055,,False,False,209,51,0.0339,191,4,2,0,success,ci_cd,staging,1861,test: dashboard query optimization
863,20250707,7,29,2025-07-07 07:38:00,729,0.065,,False,False,69,162,0.5822,533,5,1,2,success,ci_cd,production,1862,perf: update logging
864,20250128,4,25,2025-01-28 15:49:00,1119,0.055,,False,False,154,21,0.1,208,1,3,0,success,ci_cd,staging,1863,feat: dashboard query optimization
865,20251026,9,36,2025-10-26 17:13:00,499,0.055,,False,False,97,275,0.0313,134,2,1,0,success,manual,production,1864,docs: performance improvements
866,20251124,1,17,2025-11-24 12:32:00,616,0.065,,False,False,55,42,0.515,336,4,1,2,success,hotfix,production,1865,perf: performance improvements
867,20251106,9,30,2025-11-06 11:01:00,673,0.055,,False,False,147,22,0.0,249,3,1,0,success,ci_cd,production,1866,refactor: deps update
868,20250801,2,39,2025-08-01 16:33:00,1713,0.065,,False,False,83,26,0.3525,287,6,2,1,success,ci_cd,production,1867,chore: update logging
869,20241019,9,22,2024-10-19 00:09:00,2626,0.055,,False,False,25,124,0.04,237,3,2,0,success,ci_cd,production,1868,perf: user service refactor
870,20240205,8,11,2024-02-05 06:02:00,852,0.055,,False,False,107,110,0.0303,74,4,1,0,success,ci_cd,production,1869,test: retry logic in payments
871,20250224,10,20,2025-02-24 15:41:00,1488,0.055,,False,False,27,16,0.0,285,3,1,0,success,ci_cd,production,1870,perf: feature flag rollout
872,20240512,3,18,2024-05-12 11:24:00,1391,0.055,,False,False,65,55,0.1865,396,3,1,0,success,ci_cd,production,1871,test: error handling
873,20240825,9,30,2024-08-25 14:28:00,1101,0.055,,False,True,32,28,0.0417,135,2,2,0,success,ci_cd,production,1872,fix: feature flag rollout
874,20240520,8,5,2024-05-20 13:45:00,550,0.055,,False,False,43,11,0.0,220,2,1,0,success,ci_cd,staging,1873,feat: dashboard query optimization
875,20250728,9,24,2025-07-28 19:28:00,254,0.055,,False,False,181,48,0.1153,77,3,2,0,success,ci_cd,staging,1874,refactor: user service refactor
876,20251118,7,2,2025-11-18 13:12:00,404,0.065,,False,False,71,54,0.6538,334,7,1,1,success,scheduled,production,1875,test: add new webhook
877,20250610,10,14,2025-06-10 18:36:00,1317,0.065,,False,False,208,16,0.9242,214,5,2,3,success,ci_cd,staging,1876,fix: performance improvements
878,20251217,10,38,2025-12-17 16:01:00,818,0.065,,False,False,115,32,0.6188,372,3,1,0,success,ci_cd,canary,1877,test: performance improvements
879,20241128,4,16,2024-11-28 17:27:00,580,0.055,,False,False,344,44,0.0666,168,2,1,0,success,ci_cd,canary,1878,chore: update logging
880,20240119,1,5,2024-01-19 11:30:00,675,0.055,,False,False,49,462,0.0,145,4,1,0,success,ci_cd,production,1879,refactor: dashboard query optimization
881,20250409,3,30,2025-04-09 13:02:00,796,0.065,,False,True,526,344,0.8116,284,4,2,0,success,ci_cd,production,1880,chore: feature flag rollout
882,20240328,3,28,2024-03-28 12:40:00,574,0.055,185,True,False,187,55,0.0549,71,3,1,0,rolled_back,manual,production,1881,test: ai prompt library
883,20250910,7,11,2025-09-10 08:30:00,1018,0.065,,False,False,395,41,0.8613,454,4,1,1,success,ci_cd,production,1882,perf: error handling
884,20251021,9,31,2025-10-21 14:31:00,1553,0.055,,False,False,149,261,0.0,165,3,1,0,success,ci_cd,production,1883,chore: feature flag rollout
885,20240723,2,35,2024-07-23 20:54:00,342,0.055,,False,False,209,170,0.0522,179,1,1,0,success,ci_cd,production,1884,refactor: latency fix in gateway
886,20240605,1,7,2024-06-05 17:14:00,1193,0.055,30,True,False,588,402,0.0116,153,2,2,0,rolled_back,ci_cd,production,1885,feat: performance improvements
887,20241217,4,5,2024-12-17 13:21:00,277,0.055,,False,False,260,57,0.0617,176,2,1,0,success,ci_cd,production,1886,test: new payment flow
888,20241207,3,19,2024-12-07 23:45:00,283,0.055,21,False,False,247,530,0.0,199,2,2,0,failure,ci_cd,production,1887,perf: dashboard query optimization
889,20240324,6,6,2024-03-24 16:32:00,573,0.055,,False,False,251,90,0.0571,197,0,1,0,success,ci_cd,production,1888,fix: update logging
890,20251028,7,18,2025-10-28 16:29:00,813,0.065,43,True,False,150,148,0.5663,287,5,2,1,rolled_back,ci_cd,production,1889,test: deps update
891,20250829,5,40,2025-08-29 11:37:00,816,0.065,16,True,False,308,8,0.726,423,6,1,0,rolled_back,manual,production,1890,perf: migration to new schema
892,20241228,6,36,2024-12-28 10:27:00,744,0.055,,False,False,1790,44,0.0219,200,5,2,0,success,ci_cd,production,1891,test: ai prompt library
893,20240106,2,16,2024-01-06 16:51:00,683,0.055,,False,True,98,21,0.0,184,2,1,0,success,ci_cd,production,1892,refactor: new payment flow
894,20250714,9,1,2025-07-14 00:44:00,301,0.055,,False,False,49,525,0.1745,399,3,1,0,success,ci_cd,production,1893,feat: performance improvements
895,20240503,4,9,2024-05-03 19:51:00,496,0.105,,False,False,250,42,0.0535,183,3,1,0,success,ci_cd,production,1894,chore: retry logic in payments
896,20241014,3,2,2024-10-14 15:46:00,1144,0.055,,False,True,47,46,0.0676,53,1,1,0,success,ci_cd,production,1895,fix: add new webhook
897,20240927,10,17,2024-09-27 13:42:00,1475,0.055,,False,False,96,125,0.0,129,4,2,0,success,ci_cd,production,1896,chore: user service refactor
898,20240524,8,17,2024-05-24 10:41:00,324,0.055,,False,False,200,11,0.0739,132,6,2,0,success,ci_cd,production,1897,perf: bug in checkout
899,20240219,8,20,2024-02-19 03:57:00,731,0.055,,False,True,664,44,0.0745,381,1,2,0,success,manual,production,1898,chore: auth token refresh
900,20240219,7,5,2024-02-19 08:59:00,402,0.055,,False,False,105,39,0.1883,95,3,1,0,success,hotfix,staging,1899,docs: retry logic in payments
901,20240126,1,31,2024-01-26 14:15:00,659,0.055,,False,False,66,21,0.0,182,7,1,0,success,ci_cd,production,1900,fix: feature flag rollout
902,20240618,10,6,2024-06-18 02:44:00,1464,0.055,,False,False,160,196,0.0926,336,2,1,0,success,ci_cd,production,1901,docs: feature flag rollout
903,20251206,7,26,2025-12-06 08:33:00,807,0.065,,False,False,128,221,0.6338,329,3,2,1,success,hotfix,production,1902,chore: migration to new schema
904,20240726,8,22,2024-07-26 20:21:00,322,0.105,,False,False,99,43,0.1172,104,1,1,0,success,scheduled,production,1903,feat: user service refactor
905,20240610,4,1,2024-06-10 11:03:00,413,0.055,,False,False,616,165,0.0,298,2,1,0,success,ci_cd,production,1904,perf: ai prompt library
906,20251114,10,30,2025-11-14 14:08:00,229,0.065,,False,False,15,41,0.6138,189,6,1,1,success,ci_cd,staging,1905,feat: error handling
907,20240610,7,33,2024-06-10 17:20:00,818,0.055,,False,False,124,574,0.012,80,3,2,0,success,manual,production,1906,test: ai prompt library
908,20251029,10,39,2025-10-29 14:34:00,758,0.065,,False,False,19,45,0.3155,241,9,1,2,success,ci_cd,production,1907,fix: bug in checkout
909,20241128,5,8,2024-11-28 09:48:00,1245,0.055,,False,False,364,27,0.0895,260,2,1,0,success,ci_cd,canary,1908,refactor: deps update
910,20241024,10,23,2024-10-24 14:28:00,1024,0.055,,False,False,80,29,0.0,78,4,2,0,success,ci_cd,production,1909,perf: error handling
911,20240125,3,19,2024-01-25 13:10:00,736,0.055,,False,False,147,218,0.0,160,0,1,0,success,ci_cd,production,1910,test: dashboard query optimization
912,20240826,4,18,2024-08-26 18:40:00,477,0.055,,False,False,539,87,0.0613,196,4,1,0,success,ci_cd,production,1911,docs: update logging
913,20250214,5,8,2025-02-14 15:43:00,850,0.055,,False,False,127,355,0.0869,72,1,1,0,success,manual,production,1912,docs: auth token refresh
914,20240709,10,5,2024-07-09 11:58:00,832,0.055,,False,False,174,12,0.0,352,2,3,0,success,manual,production,1913,chore: auth token refresh
915,20240421,4,20,2024-04-21 17:43:00,499,0.055,,False,False,9,60,0.1028,112,2,2,0,success,ci_cd,canary,1914,feat: migration to new schema
916,20250924,1,39,2025-09-24 08:27:00,957,0.065,,False,False,530,66,0.656,823,1,1,1,success,manual,production,1915,feat: ai prompt library
917,20250220,10,19,2025-02-20 16:03:00,275,0.055,,False,False,190,101,0.0824,376,1,2,0,success,scheduled,production,1916,refactor: deps update
918,20240510,2,27,2024-05-10 05:12:00,491,0.055,,False,False,151,29,0.0,134,5,2,0,success,ci_cd,production,1917,feat: new payment flow
919,20250219,1,24,2025-02-19 15:26:00,520,0.055,,False,False,73,157,0.05,402,3,2,0,success,ci_cd,production,1918,fix: new payment flow
920,20250301,9,17,2025-03-01 18:23:00,1368,0.055,,False,False,103,64,0.1024,168,2,3,0,success,ci_cd,staging,1919,fix: performance improvements
921,20240311,1,40,2024-03-11 16:35:00,629,0.055,,False,False,101,66,0.1952,1469,0,1,0,success,ci_cd,production,1920,test: update logging
922,20240925,7,9,2024-09-25 15:41:00,791,0.055,,False,False,394,100,0.1647,131,3,2,0,success,ci_cd,staging,1921,docs: latency fix in gateway
923,20240409,9,38,2024-04-09 13:26:00,1074,0.055,,False,False,84,150,0.0058,134,1,3,0,success,ci_cd,production,1922,docs: bug in checkout
924,20250203,3,31,2025-02-03 14:22:00,427,0.055,,False,False,963,31,0.2409,145,2,1,0,success,manual,production,1923,docs: error handling
925,20240409,3,3,2024-04-09 18:54:00,1416,0.055,,False,False,949,30,0.0,182,3,1,0,success,scheduled,production,1924,fix: add new webhook
926,20250823,1,17,2025-08-23 10:19:00,453,0.065,,False,False,472,124,0.946,654,2,1,1,success,manual,production,1925,perf: latency fix in gateway
927,20250620,6,37,2025-06-20 19:03:00,467,0.115,,False,False,138,52,0.6078,606,4,2,0,success,ci_cd,production,1926,feat: deps update
928,20240802,1,18,2024-08-02 11:39:00,2203,0.055,,False,False,1306,535,0.0522,287,1,1,0,success,ci_cd,production,1927,docs: retry logic in payments
929,20251126,10,11,2025-11-26 15:59:00,1386,0.065,,False,False,95,37,0.7169,1069,5,2,2,success,ci_cd,production,1928,refactor: user service refactor
930,20240326,9,40,2024-03-26 15:41:00,765,0.055,,False,False,55,59,0.0,281,2,2,0,success,scheduled,production,1929,fix: bug in checkout
931,20240408,6,20,2024-04-08 17:45:00,287,0.055,,False,False,15,196,0.0,115,2,1,0,success,ci_cd,production,1930,feat: add new webhook
932,20250521,5,22,2025-05-21 19:12:00,2025,0.065,,False,False,64,41,0.5386,1064,5,1,2,success,manual,production,1931,refactor: dashboard query optimization
933,20240331,7,39,2024-03-31 18:28:00,500,0.055,,False,False,103,11,0.0172,73,3,1,0,success,ci_cd,production,1932,refactor: bug in checkout
934,20240926,5,9,2024-09-26 11:26:00,565,0.055,,False,False,485,77,0.1124,213,1,1,0,success,ci_cd,production,1933,fix: auth token refresh
935,20241225,6,35,2024-12-25 11:56:00,459,0.055,,False,True,48,133,0.0,179,5,1,0,success,ci_cd,production,1934,fix: migration to new schema
936,20250710,1,28,2025-07-10 18:14:00,482,0.065,,False,False,196,48,0.6363,661,4,2,1,success,ci_cd,production,1935,test: bug in checkout
937,20251228,8,36,2025-12-28 03:19:00,370,0.065,,False,False,199,25,0.3115,203,7,1,1,success,ci_cd,production,1936,perf: dashboard query optimization
938,20251122,1,39,2025-11-22 10:05:00,352,0.065,,False,False,495,307,0.226,552,1,2,0,success,ci_cd,production,1937,refactor: dashboard query optimization
939,20240623,10,1,2024-06-23 13:30:00,2014,0.055,,False,False,88,30,0.0,328,4,1,0,success,ci_cd,production,1938,test: migration to new schema
940,20250612,1,14,2025-06-12 15:42:00,1046,0.065,,False,False,143,14,0.8144,141,1,2,2,success,ci_cd,staging,1939,chore: migration to new schema
941,20240925,4,11,2024-09-25 17:09:00,198,0.055,,False,False,33,88,0.0068,277,2,1,0,success,ci_cd,production,1940,perf: error handling
942,20241211,2,1,2024-12-11 09:08:00,882,0.055,,False,False,765,55,0.0665,163,0,1,0,success,manual,production,1941,refactor: performance improvements
943,20250522,2,16,2025-05-22 09:45:00,810,0.065,,False,False,187,159,0.7168,232,9,2,3,success,ci_cd,production,1942,docs: add new webhook
944,20240702,5,17,2024-07-02 11:10:00,713,0.055,,False,False,471,32,0.0,294,6,1,0,success,ci_cd,production,1943,refactor: feature flag rollout
945,20251023,6,8,2025-10-23 15:52:00,969,0.065,,False,False,69,56,0.5552,405,3,1,3,success,manual,staging,1944,test: performance improvements
946,20250331,3,22,2025-03-31 11:54:00,5018,0.065,,False,False,248,102,0.5798,181,8,1,2,success,ci_cd,production,1945,refactor: ai prompt library
947,20250202,5,9,2025-02-02 15:44:00,230,0.055,,False,False,68,548,0.0,328,3,2,0,success,ci_cd,production,1946,test: auth token refresh
